event_date,year,event_type,sub_event_type,actor1,actor2,admin1,admin2,admin3,location,latitude,longitude,fatalities,notes,source,timestamp,valor_riesgo
2023-01-30,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Manabi,Portoviejo,no especificado,Portoviejo,-1.0546,-80.4545,1,"Around 30 January 2023 (as reported), in Portoviejo (Manabi), a man was killed by unknown individuals who left his body on the side of the road to Las Canteras de Picoaza, near the Cerro Azul sector. The man was shot 10 times and the body was discovered with his hands tied behind his back. 1 fatality.",El Diario (Ecuador),1762291691,2.0
2023-01-31,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Machala,no especificado,Machala,-3.2586,-79.9605,1,"On 31 January 2023, in Machala (El Oro), two unidentified armed individuals riding a motorcycle shot and killed a taxi driver while he was transporting several passengers in a drive-by shooting along 25 de Junio Avenue. The attackers followed the taxi driver while he was making a trip from Pasaje canton to Machala and managed to intercept him as he slowed down for traffic. They shot him at least 15 times and injured a female passenger who was hit by one of the bullets. 1 fatality.",Diario Extra (Ecuador); Machala Movil,1754409739,2.0
2023-01-31,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Manabi,Manta,no especificado,Manta,-0.9621,-80.7127,1,"On 31 January 2023, in Manta (Manabi), armed individuals traveling in a vehicle shot and injured three men in a drive-by shooting in the Divino Nino 2 neighborhood. The three men were hospitalized. Authorities later discovered an abandoned and burned vehicle that the armed individuals used for the attack in the nearby Costa Azul sector, four blocks from the site of the attack. One of the hospitalized men later died from his injuries. 1 fatality.",El Diario (Ecuador),1756165952,2.0
2023-01-31,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Guayas,Playas,no especificado,Playas,-2.632,-80.3881,0,"On 31 January 2023, in Playas (Guayas), an unspecified perpetrator shot a man, with one bullet to the head, during the closing of campaign party of CREO mayoral candidate Danny Mite Cruz. The man was taken to a hospital. There is no further information available. There were no fatalities.",El Diario (Ecuador),1754354897,0.0
2023-01-31,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,1,"Around 31 January 2023 (between 30 - 31 January), near Duran (Guayas), a man was killed and his body with torture wounds was left, wrapped in plastic bags and tied at the hands and feet, by the roadside near the Puente Alterno Norte (highway bridge). The victim had no criminal record. He was last seen by a relative on 30 January, and his abandoned car was found nearby. Authorities suspect that the victim was kidnapped before being killed. The authorship and motivation are unknown. 1 fatality.",El Universo (Ecuador); Expreso,1754410119,2.0
2023-01-31,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,2,"On 31 January 2023, in Guayaquil - Tarqui (Guayas), various unidentified armed men (described as hitmen) traveling on three motorcycles shot and killed two people in two drive-by shootings in the Flor de Bastion neighborhood. The first victim was killed in Block 2 of the neighborhood, and the second victim was killed in Block 3 around an hour later. Authorities indicated the use of 9mm firearms in both incidents and noted that the victims did not have criminal records. The authorship and motivation are unknown. 2 fatalities.",Diario Extra (Ecuador); Expreso,1754410119,4.0
2023-01-31,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Machala,no especificado,Buena Esperanza,-3.3533,-79.9309,1,"On 31 January 2023, near Buena Esperanza (El Oro), an unknown number of unidentified individuals shot and killed a man along the road to Pajonal, near a banana plantation close to the Hacienda La Maria and Buena Esperanza sectors. Authorities arrived at the scene shortly after the attack and discovered the victim's body with a rope around its neck, indicating that the victim had been asphyxiated and tortured before being executed. Police authorities further recovered around 20 bullet casings at the scene. Authorship and motivation unknown. 1 fatality.",Diario Extra (Ecuador); Machala Movil,1754563409,2.0
2023-01-31,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Los Rios,Vinces,no especificado,Vinces,-1.5584,-79.7515,1,"On 31 January 2023, in Vinces (Los Rios), two unidentified armed men riding a motorcycle killed a man in a drive-by shooting at a political caravan at the intersection of Cordova and 9 de Octubre streets. The perpetrators fired multiple shots. Three bystanders were injured during the attack. The authorship and motivation are unknown. 1 fatality.",El Universo (Ecuador),1754410119,2.0
2023-01-31,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Los Rios,Puebloviejo,no especificado,San Juan,-1.6245,-79.5617,1,"On 31 January 2023, near San Juan (Los Rios), two armed individuals riding a motorcycle killed a male van driver in a drive-by shooting near the La Aurora rest stop along the San Juan-Babahoyo highway. The man parked at the location to pick up a group of farm workers to take them to a farm in Santa Elena. There is no further information on the identity or motivation of the attackers. 1 fatality.",El Diario (Ecuador),1760471015,2.0
2023-02-01,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Los Rios,Quevedo,no especificado,Quevedo,-1.0286,-79.4635,0,"On 1 February 2023, in Quevedo (Los Rios), armed suspects attacked by gunfire a deputy of the national assembly, who is also a mayoral candidate (MRC), in an assassination attempt during a political rally. Videos of the event show a stampede of the crowd running from reported gunshots. The candidate shut his campaign after the attack. Motivation was unknown, although alternative reports indicate that the gunshots were caused by two arguing groups who were attending the rally. There were no casualties.",El Universo (Ecuador); La Republica (Ecuador),1754409739,0.0
2023-02-01,2023,Riots,Mob Violence,Rioters (Ecuador),Civilians (Ecuador),Santo Domingo De Los Tsachilas,Santo Domingo,no especificado,Puerto Limon,-0.3872,-79.3723,0,"On 1 February 2023, near Puerto Limon (Santo Domingo de los Tsachilas), several taxi drivers chased down, beat, and cut off the hand of a man for stealing a cell phone. The man, who was traveling on a motorcycle with one other person, stole a cellphone along the road to Quevedo. Several taxi drivers chased the two men along the road to the entrance of the Puerto Limon parish, where they managed to capture one while the other escaped. After beating him, the taxi drivers burned the man's motorcycle and cut off his hand. There were no fatalities.",La Republica (Ecuador); Machala Movil,1748907872,0.0
2023-02-01,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Pichincha,Quito,no especificado,Quito - Tumbaco,-0.2099,-78.4391,1,"On 1 February 2023, in Quito - Tumbaco (Pichincha), two men riding a motorcycle shot and killed a man in a drive-by shooting along Eugenio Espejo and Abdon Calderon streets. 1 fatality.",Diario Extra (Ecuador),1754409739,2.0
2023-02-01,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Manabi,Portoviejo,no especificado,Abdon Calderon,-1.0309,-80.3393,1,"On 1 February 2023, in Abdon Calderon (Manabi), at least three men shot and killed a male livestock trader after entering his home. The attackers shot the victim 10 times before leaving the scene. The attack was captured on video, but there is no further information on the identity or motivation of the attackers. 1 fatality.",El Diario (Ecuador),1754409739,2.0
2023-02-01,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Pasaje,no especificado,Pasaje de las Nieves,-3.3276,-79.8075,1,"On 1 February 2023, in Pasaje de las Nieves (El Oro), two unidentified armed individuals riding a motorcycle shot and killed an informal taxi driver in a drive-by shooting as he worked at the corner of Azuay and Olmedo streets. The perpetrators shot the victim five times. The family had received threats from an unspecified organized criminal group. 1 fatality.",Diario Extra (Ecuador); Machala Movil,1754563409,2.0
2023-02-02,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Esmeraldas,Quininde,no especificado,Rosa Zarate,0.3278,-79.4741,0,"On 2 February 2023, in Rosa Zarate municipality (Esmeraldas), two armed suspects on a motorcycle fired shots at a female mayoral candidate (CREO). Casualties unknown.",El Universo (Ecuador),1754409739,0.0
2023-02-02,2023,Strategic Developments,Disrupted Weapons Use,Military Forces Of Ecuador (2021-2023),Unidentified Armed Group (Ecuador),El Oro,Pasaje,no especificado,Pasaje de las Nieves,-3.3276,-79.8075,0,"Weapons seizure: Around 2 February 2023 (as reported), in the rural area of Pasaje Canton (coded to Pasaje de las Nieves, El Oro), military personnel and officers of the Control of Weapons, Ammunition and Explosives (CAMEX) unit discovered and removed explosive material in the Cerro Azul sector. Authorities stated that the material was for illegal mining use in the sector. They seized 64 explosive capsules, 52 dynamite-like explosives plugs, 300 meters of slow fuse, and a light generator.",Machala Movil,1753970871,0.0
2023-02-02,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,2,"On 2 February 2023, in Guayaquil - Tarqui (Guayas), six armed men shot and killed a husband and wife after breaking into their home in the Nueva Prosperina housing cooperative. The armed men announced themselves as police and broke into the home, demanding that the couple hand over their drugs. The couple claimed they did not know about any drugs before being shot and killed by the armed men. The couple's three children were in the house but were left unharmed. There is no further information on the identity or motivation of the attackers. 2 fatalities.",Machala Movil,1754409739,4.0
2023-02-02,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Pichincha,Quito,no especificado,Quito - Quitumbe,-0.3142,-78.5533,1,"Around 2 February 2023 (as reported), in Quito - Quitumbe (Pichincha), an unidentified man was killed and his decapitated head was left near the Ciudad Jardin sector, in the woods of the South Metropolitan Park. 1 fatality.",El Diario (Ecuador); El Mercurio (Ecuador),1754409739,2.0
2023-02-02,2023,Riots,Mob Violence,Rioters (Ecuador),Civilians (Ecuador),Manabi,Portoviejo,no especificado,Portoviejo,-1.0546,-80.4545,0,"On 2 February 2023, in Portoviejo (Manabi), a group of residents beat up a male thief and tied him to a pole in the Ciudadela Los Cerezos neighborhood. Police arrived to take the man away. There were no fatalities.",El Diario (Ecuador),1762291691,0.0
2023-02-02,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Manabi,Pedernales,no especificado,Pedernales,0.0702,-80.0547,1,"On 2 February 2023, in Pedernales (Manabi), two individuals riding a motorcycle killed a man in a drive-by shooting along Jaime Roldos and Maria Auxiliadora streets in the Siete Punaladas neighborhood. There is no further information available. 1 fatality.",El Diario (Ecuador),1754409739,2.0
2023-02-02,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Santo Domingo De Los Tsachilas,Santo Domingo,no especificado,Santo Domingo de los Tsachilas,-0.2531,-79.1754,0,"On 2 February 2023, in Santo Domingo de los Tsachilas (Santo Domingo de los Tsachilas), unidentified perpetrators fired 10 shots during the closing election campaign party of the mayor of the city (MC25), who was running for re-election, along Chone Avenue. There is no further information available. Police arrested two suspects. There were no casualties.",El Comercio (Ecuador); El Diario (Ecuador),1754409739,0.0
2023-02-02,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,0,"On 2 February 2023, in Guayaquil - Tarqui (Guayas), various unidentified individuals traveling by car fired multiple shots at the facade of a store in a drive-by shooting in the Martha de Roldos neighborhood. Authorities collected 28 bullet casings at the scene. Locals indicated that the attack may be linked to extortion attempts, similar to those reported in the nearby Las Orquideas neighborhood. There were no casualties.",Diario Extra (Ecuador); El Universo (Ecuador),1754410119,0.0
2023-02-02,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,1,"On 2 February 2023, in Guayaquil - Ximena (Guayas), two unidentified armed individuals riding a motorcycle killed two men as they worked at a hydraulic vehicle parts workshop in a drive-by shooting along the 25 de Julio Avenue in the Santa Monica neighborhood. The victims had no criminal records.1 fatality.",Diario Extra (Ecuador); El Universo (Ecuador),1754410119,2.0
2023-02-02,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,2,"On 2 February 2023, in Guayaquil - Tarqui (Guayas), an unknown number of unidentified armed individuals traveling by vehicle shot and killed a male teenager in the Socio Vivienda 2 sector. The authorship and motivation are unknown. 2 fatalities.",Diario Extra (Ecuador); El Universo (Ecuador),1754409739,4.0
2023-02-03,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Manabi,Portoviejo,no especificado,Portoviejo,-1.0546,-80.4545,1,"On 3 February 2023, in Portoviejo (Manabi), two men riding a motorcycle killed a man in a drive-by shooting in the Maria Auxiliadora alley. The victim was playing bingo with a group of people but was targeted by the armed men. There is no information on the identity or motivation of the attackers. 1 fatality.",El Diario (Ecuador),1762291691,2.0
2023-02-03,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Daule,no especificado,Daule,-1.8611,-79.9777,1,"On 3 February 2023, in Daule (Guayas), two unidentified armed individuals riding a motorcycle killed a man in a drive-by shooting at a funeral home in the urban Banife parish. The victim's father owned the funeral home, but he was not there to work. The authorship and motivation are unknown. 1 fatality.",Diario Extra (Ecuador),1755119489,2.0
2023-02-03,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,1,"Around 3 February 2023 (as reported), in Guayaquil - Ximena (Guayas), a man was killed and his body, with hands and feet tied, was found floating in the Salado estuary near the Antonio Neumane housing cooperative in the Isla Trinitaria sector near the Guayaquil port. There is no further information available. 1 fatality.",Diario Extra (Ecuador); El Comercio (Ecuador); El Universo (Ecuador); Expreso,1755119489,2.0
2023-02-04,2023,Violence Against Civilians,Attack,Cjng: Jalisco New Generation Cartel,Civilians (Ecuador),Manabi,Puerto Lopez,no especificado,Puerto Lopez,-1.5546,-80.8089,2,"On 4 February 2023, in Puerto Lopez (Manabi), two armed men shot and killed a candidate for the mayor's office (MRC) of the municipality, and injured three other people, inside a commercial building along Machalilla Avenue, hours before regional elections. The three injured people were taken to the hospital, but one died hours later. The perpetrators arrived on a motorcycle and entered the building to target the candidate. The candidate had received extortion calls days before. A pamphlet was discovered nearby in which the New Generation Cartel took credit for the attack, claiming that the mayoral candidate was affiliated with the Los Tiguerones Gang. 2 fatalities.",Ecuavisa; El Comercio (Ecuador); El Telegrafo; El Universo (Ecuador); La Republica (Ecuador); Machala Movil,1748902176,4.0
2023-02-04,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Los Rios,Quevedo,no especificado,Quevedo,-1.0286,-79.4635,5,"On 4 February 2023, in Quevedo (Los Rios), five armed men armed with rifles opened fired on a group of people watching an amateur league game at La Isla football field, initially killing two and wounding another six. Three of the six wounded later died from their injuries. One of the two men who were killed on-site was the target of the attack and had a criminal record of robbery and weapon possession. The armed men shot him multiple times in the head and shot him again as they left the football field. At least 100 people were present at the football field when the armed men opened fire on their target and the people around him. Police authorities suspect that the target of the attack was related to one of the five people killed on 28 January by a group of armed perpetrators in Daule, Guayas (coded separately). 5 fatalities.",Diario Extra (Ecuador); Machala Movil,1754409739,10.0
2023-02-04,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Esmeraldas,Quininde,no especificado,Rosa Zarate,0.3278,-79.4741,1,"On 4 February 2023, in Rosa Zarate (Quininde, Esmeraldas), an unknown number of unidentified armed perpetrators shot and killed a man in the San Jose de los Aserrios neighborhood by shooting him 15 times in the back. The authorship and motivation are unknown. 1 fatality.",Diario Extra (Ecuador),1755119489,2.0
2023-02-04,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Manabi,El Carmen,no especificado,El Carmen,-0.2711,-79.4629,0,"Around 4 February 2023 (from 3 - 4 February), in El Carmen (Manabi), unidentified armed men shot at the home of the MRC mayoral candidate for El Carmen, firing multiple times at the house. The same armed men returned a few hours later, in the early morning of 4 February, to open fire at the front of the home. The identity of the perpetrators is unknown. There were no casualties.",El Diario (Ecuador),1754409739,0.0
2023-02-05,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Guayas,Palestina,no especificado,Palestina,-1.6291,-79.9807,0,"On 5 February 2023, in Palestina (Guayas), an unknown number of unidentified perpetrators opened fire against the house of a mayoral candidate (MRC) in the Primero de Diciembre neighborhood. The shot at the house four times. The mayoral candidate declared the action an assassination attempt. The motivation is unknown. There were no casualties.",El Comercio (Ecuador); El Diario (Ecuador); El Universo (Ecuador),1763426414,0.0
2023-02-05,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,2,"On 5 February 2023, in Guayaquil - Ximena (Guayas), two armed individuals who arrived on a motorcycle shot at five men in a house in the 1 de Agosto housing cooperative in the Guasmo sector, killing two and injuring the other three. One of the attackers got off the motorcycle, stuck his weapon through the front fence of the house and opened fire. Of the two victims killed, one had a criminal record for robbery and indecent (sexual) assault, while the other had no criminal record. There is no information on the criminal record of the three injured victims, who were hospitalized. 2 fatalities.",Diario Extra (Ecuador),1754409739,4.0
2023-02-05,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Manabi,Manta,no especificado,Manta,-0.9621,-80.7127,1,"On 5 February 2023, in Manta (Manabi), two armed men shot and killed a man on P-6 street in El Pacifico neighborhood. The man was visiting the house of his girlfriend when he was intercepted by two men on a motorcycle (drive-by). One of the armed men shot him 15 times in the head, back, arms, and legs. There is no further information on the identity or motivation of the attackers. 1 fatality.",El Diario (Ecuador),1756165952,2.0
2023-02-05,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,0,"On 5 February 2023, in Guayaquil - Ximena (Guayas), two unidentified armed individuals riding a motorcycle injured a couple in a drive-by shooting outside a house in the 8 de Marzo cooperative, near La Pradera. The victims were hospitalized. Police authorities believe they were collateral victims as the attackers were looking for other individuals. There were no fatalities.",Diario Extra (Ecuador),1755119489,0.0
2023-02-05,2023,Riots,Mob Violence,Rioters (Ecuador),Police Forces Of Ecuador (2021-2023),Guayas,Palestina,no especificado,Palestina,-1.6291,-79.9807,0,"On 5 February 2023, in Palestina (Guayas), fights broke out between supporters of two political parties at a polling station during the vote count for the Ecuador 2023 elections. The disturbances occurred both inside and outside the facility, where rioters kicked doors and threw bottles and other objects. Police and armed forces intervened to disperse the rioters. There were no fatalities.",El Comercio (Ecuador),1763426414,0.0
2023-02-05,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Los Rios,Quevedo,no especificado,Quevedo,-1.0286,-79.4635,1,"On 5 February 2023, in Quevedo (Los Rios), an unknown number of unidentified armed men traveling on a pickup truck killed a man in a drive-by shooting in the El Desquite 4 sector. The authorship and motivation are unknown. 1 fatality.",El Universo (Ecuador),1755119489,2.0
2023-02-05,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Esmeraldas,Quininde,no especificado,Rosa Zarate,0.3278,-79.4741,2,"On 5 February 2023, in Rosa Zarate (Quininde, Esmeraldas), two unidentified armed individuals riding a motorcycle killed a man as he was in his vehicle with his wife in a drive-by shooting on Jorge Chiriboga Avenue in the Nuevo Quininde sector. His wife was also injured by one of the bullets. Likewise, four unidentified armed individuals riding two motorcycles killed a man in a drive-by shooting on 5 de Agosto Avenue in central Quininde (Rosa Zarate). The authorship and motivation are unknown. 2 fatalities.",Diario Extra (Ecuador),1755119489,4.0
2023-02-05,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Los Rios,Babahoyo,no especificado,Babahoyo,-1.8022,-79.5344,1,"On 5 February 2023, in Babahoyo (Los Rios), an unknown number of unidentified armed men riding a motorcycle killed a man driving his vehicle in a drive-by shooting in the El Matecito sector. The authorship and motivation are unknown. 1 fatality.",El Universo (Ecuador),1757975685,2.0
2023-02-05,2023,Riots,Mob Violence,Rioters (Ecuador),Civilians (Ecuador),Guayas,Santa Lucia,no especificado,Santa Lucia,-1.7157,-79.9845,0,"On 5 February 2023, in Santa Lucia (Guayas), a group of rioters attempted to storm a polling station and hit the mayor of Santa Lucia (PSC party member) with stones and bottles, injuring him in the knee and leg. The rioters belonged to an unspecified opposing party and were accused of attempting to burn ballots at the polling station. Police and military forces intervened. There were no fatalities.",El Comercio (Ecuador),1751941682,0.0
2023-02-06,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,1,"On 6 February 2023, in Guayaquil - Ximena (Guayas), three armed men shot and killed a woman in a house in the 3 de Noviembre housing cooperative in the Guasmo sector. One of the attackers got off the motorcycle and entered the house, shooting at the four people inside, while the other two waited outside. The victim's husband and two male friends escaped through the back of the house, but the victim was hit multiple times with gunfire. One of the men present later indicated that this was an attack intended for himself, but there is no further information available. 1 fatality.",Diario Extra (Ecuador),1754409739,2.0
2023-02-06,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,1,"On 6 February 2023, in Guayaquil - Tarqui (Guayas), two unidentified armed individuals riding a motorcycle killed a man in a drive-by shooting in Block 17 of the Flor de Bastion neighborhood. The perpetrators chased down the victim as he attempted to flee and fired six shots, striking him in the head and thorax. The victim had an unspecified criminal record and police are investigating whether the attack was an act of retaliation. The authorship and motivation are unknown. 1 fatality.",Diario Extra (Ecuador),1755119489,2.0
2023-02-06,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,1,"On 6 February 2023, in Guayaquil - Ximena (Guayas), two unidentified armed individuals riding a motorcycle killed a woman in a drive-by shooting in Block 6 of the Union de Bananeros housing cooperative in the Guasmo Sur sector. The perpetrators intercepted the victim while she walked on the street. A man standing with her was also injured. The authorship and motivation are unknown. 1 fatality.",Diario Extra (Ecuador),1755119489,2.0
2023-02-06,2023,Riots,Mob Violence,Rioters (Ecuador),Police Forces Of Ecuador (2021-2023),Imbabura,Ibarra,no especificado,Salinas,0.4947,-78.1308,0,"On 6 February 2023, in Salinas (Ibarra, Imbabura), around 50 individuals attacked police officers with sticks and stones to prevent the transport of two impounded trucks carrying illegally mined resources. The rioters set up barricades and damaged two police vehicles, forcing authorities to release two of the five detained suspects and allowing the trucks to be taken. The police managed to transport the remaining three detainees to a secure location and have launched an investigation to identify those responsible. There were no fatalities.",El Comercio (Ecuador),1748907918,0.0
2023-02-07,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Machala,no especificado,Machala,-3.2586,-79.9605,1,"Around 7 February 2023 (as reported), near Machala (El Oro), a man was stabbed and killed and his dead body was found, with hands tied up, along a rural path near the road to Puerto Grande. The victim had stab wounds in the back and thorax. The number of perpetrators is unknown. Authorship and motivation unknown. 1 fatality.",Machala Movil,1754409739,2.0
2023-02-07,2023,Violence Against Civilians,Abduction/Forced Disappearance,Unidentified Gang (Ecuador),Civilians (Ecuador),Pichincha,Quito,no especificado,Quito - La Delicia,-0.0384,-78.4921,0,"Around 7 February 2023 (as reported), in Quito - La Delicia (Pichincha), a criminal gang kidnapped a father and son in the San Antonio de Pichincha neighborhood. The gang blindfolded, robbed, and kidnapped the two victims with the intention of holding them for ransom. On 7 February 2023, Police forces raided the gang's house of operation in the same neighborhood and rescued the father and son, who were tied up. Authorities arrested eight gang members and confiscated military uniforms, firearms, ammunition, drugs, a vehicle, and cash in their possession.",Ecuavisa,1754417399,0.0
2023-02-07,2023,Riots,Mob Violence,Rioters (Ecuador),Civilians (Ecuador),Azuay,Cuenca,no especificado,Cuenca,-2.9006,-79.0045,0,"On 7 February 2023, in Cuenca (Azuay), a group of local residents, including Indigenous community members, caught and burned the car of four perpetrators who attempted to rob a restaurant in the Carmen de Guzho neighborhood. The perpetrators were repelled by the restaurant owner, who was armed, and chased off by a group of local residents who witnessed the event. They drove off but left their car behind in an attempt to escape. The group of residents lit the vehicle on fire, calling for the death and burning of criminals. Firefighters arrived to put out the vehicle fire. There were no casualties.",Diario Extra (Ecuador); El Diario (Ecuador); El Telegrafo,1748907873,0.0
2023-02-07,2023,Violence Against Civilians,Abduction/Forced Disappearance,Los Lobos Gang (Ecuador),Civilians (Ecuador),Tungurahua,Ambato,no especificado,Ambato,-1.2491,-78.6168,0,"Around 7 February 2023 (as reported), near Ambato (Tungurahua), at least five Los lobos gang members kidnapped two unidentified people for extortion. On 7 February, police freed the two victims during a police raid in the Atocha sector, where they were discovered tied up. During the raid, Police also arrested five gang members present and confiscated various arms and drugs. The same police officers continued the raid in the nearby Atahualpa parish, where they arrested another two Los Lobos gang members who were part of the same cell. There was no report of an armed clash during the police raids.",Diario Extra (Ecuador),1762291691,0.0
2023-02-07,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,3,"On 7 February 2023, in Guayaquil - Ximena (Guayas), two armed men riding a motorcycle attacked four people traveling by car in a drive-by shooting along Domingo Comin avenue in the Guasmo Sur sector, killing three while injuring the other. The armed men shot at the vehicle 15 times. One of the killed victims was a teenager. There is no further information on the identity of the victims or identity and motivation of the perpetrators. 3 fatalities.",El Comercio (Ecuador),1754409739,6.0
2023-02-07,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Manabi,24 De Mayo,no especificado,Leonidas Plaza,-1.5251,-80.3378,1,"On 7 February 2023, in Leonidas Plaza (24 de Mayo, Manabi), two unidentified armed individuals riding a motorcycle killed a man in a drive-by shooting as he stood on the porch of a house. The perpetrators shot him multiple times. Two others were injured in the attack and were transported to hospital. The authorship and motivation are unknown. 1 fatality.",Diario Extra (Ecuador),1755119489,2.0
2023-02-08,2023,Violence Against Civilians,Abduction/Forced Disappearance,Unidentified Gang (Ecuador),Civilians (Ecuador),Manabi,24 De Mayo,no especificado,Sucre,-1.2797,-80.4189,0,"On 8 February 2023, in Sucre (Manabi), a female candidate for city council (PSP) and her husband were kidnapped for extortion by a criminal group that demanded 3 million dollars for their release. The perpetrators broke into the couple's homes to kidnap them. The two victims were later freed on 18 February by Anti-Kidnapping and Extortion (UNASE) police officers during a raid in the Crucita parish in Portoviejo. There were no arrests made.",Diario Extra (Ecuador); Ecuavisa; El Comercio (Ecuador); El Diario (Ecuador); El Universo (Ecuador),1757377045,0.0
2023-02-08,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Pasaje,no especificado,Pasaje de las Nieves,-3.3276,-79.8075,1,"On 8 February 2023, in Pasaje de las Nieves (El Oro), two unidentified armed individuals shot and killed a man inside a brothel along Bolivar and Azuay streets. The perpetrators arrived on a motorcycle, entered the establishment, and shot the victim nine times in the head before fleeing. The victim had prior criminal records for weapons possession and robbery. Authorship and motivation unknown. 1 fatality.",Machala Movil,1754409739,2.0
2023-02-08,2023,Strategic Developments,Looting/Property Destruction,Police Forces Of Ecuador (2021-2023),Unidentified Gang (Ecuador),Guayas,Naranjal,no especificado,Naranjal,-2.6736,-79.6183,0,"Property destruction: On 8 February 2023, in Naranjal (Guayas), police forces intercepted and confiscated a fuel truck carrying 1.7 tons of cocaine. Authorities arrested the truck drivers, two men and a woman, for drug trafficking.",La Republica (Ecuador),1764045636,0.0
